farmer_id,food,A,B,C,transport,date_harvest,date_delivery,item_details_tbl.price_q1/*uts{kg/pc/bndl/pkt},item_details_tbl.qty_slab_no,*uts,cost,
235,6,6800,1600,4100,0,2018/07/26 16:00,2018/08/02 16:00,140,0,1,799000,
235,9,2900,1100,2100,1,2018/07/26 01:00,2018/07/31 18:00,110,0,1,292000,
236,180,8900,7200,4900,1,2018/07/22 15:00,2018/07/29 06:00,40,0,1,380000,
236,88,7000,9400,4900,1,2018/08/06 13:00,2018/08/11 18:00,30,0,1,284000,
236,24,4300,7000,3200,0,2018/07/26 22:00,2018/08/01 13:00,120,0,1,774000,
236,24,6300,1400,500,0,2018/08/11 02:00,2018/08/15 07:00,120,0,1,542000,
236,10,1650,825,2400,1,2018/07/24 10:00,2018/07/30 15:00,100,0,1,185000,
237,3,2400,6900,3200,1,2018/07/28 00:00,2018/08/03 11:00,80,0,1,415000,
237,116,4000,7800,6700,1,2018/08/03 07:00,2018/08/09 23:00,40,0,1,289000,
237,80,1200,5000,4100,1,2018/07/11 17:00,2018/07/16 00:00,40,0,1,157000,
238,138,1000,3900,200,0,2018/07/19 03:00,2018/07/24 02:00,60,0,1,138000,
238,3,4900,6600,1200,0,2018/07/16 18:00,2018/07/23 15:00,80,0,1,483000,
238,154,5300,8800,3000,0,2018/07/29 21:00,2018/08/05 10:00,30,0,1,228000,
239,24,7800,2000,3600,0,2018/07/22 07:00,2018/07/27 04:00,120,0,1,734000,
239,102,8600,2100,4100,0,2018/08/08 00:00,2018/08/14 23:00,40,0,1,271000,
239,119,1800,7900,4800,1,2018/08/15 04:00,2018/08/21 23:00,60,0,1,335000,
239,138,3900,4600,2700,1,2018/07/26 01:00,2018/07/31 23:00,60,0,1,296000,
240,88,3500,1600,6000,1,2018/07/14 19:00,2018/07/19 09:00,30,0,1,127000,
240,162,1900,1900,7900,0,2018/07/26 21:00,2018/08/01 02:00,30,0,1,115000,
240,99,6700,9800,4500,0,2018/07/29 00:00,2018/08/03 03:00,40,2,0.25,363000,
240,57,2325,350,1850,0,2018/08/06 06:00,2018/08/11 15:00,60,0,1,115000,
241,39,1800,2900,3300,1,2018/07/15 19:00,2018/07/21 05:00,40,0,1,122000,
241,68,2000,100,7700,0,2018/07/27 00:00,2018/08/01 12:00,50,0,1,154000,
241,154,9900,7000,9900,0,2018/08/16 22:00,2018/08/21 16:00,30,0,1,341000,
242,137,3800,9900,5900,0,2018/07/26 17:00,2018/08/01 03:00,60,0,1,469000,
242,49,6400,7800,1500,0,2018/07/29 17:00,2018/08/05 15:00,60,0,1,459000,
242,156,5000,9200,900,1,2018/07/23 22:00,2018/07/28 06:00,30,0,1,212000,
243,5,3100,6500,1600,0,2018/07/26 04:00,2018/07/31 07:00,140,0,1,705000,
243,22,10000,7700,3300,0,2018/07/04 01:00,2018/07/08 02:00,1000,2,0.25,10117000,
243,129,5400,8500,1100,1,2018/07/08 10:00,2018/07/14 02:00,160,2,0.25,1123000,
243,132,6500,2400,5700,0,2018/07/10 00:00,2018/07/14 16:00,40,0,1,251000,
244,168,2500,3900,700,1,2018/07/28 07:00,2018/08/01 14:00,25,0,1,82000,
244,118,9400,6600,5200,1,2018/07/24 22:00,2018/07/31 11:00,40,0,1,385000,
244,36,1600,9300,8700,0,2018/07/09 18:00,2018/07/13 23:00,50,0,1,354000,
245,126,1800,300,6500,1,2018/07/10 02:00,2018/07/14 04:00,30,0,1,79000,
245,96,130,210,160,0,2018/07/07 17:00,2018/07/13 00:00,200,1,0.1,41000,
245,149,9500,2500,9600,1,2018/07/20 15:00,2018/07/26 12:00,50,0,1,451000,
245,146,600,9000,4100,0,2018/07/17 21:00,2018/07/22 21:00,60,0,1,309000,
246,97,1400,1425,2350,1,2018/07/10 18:00,2018/07/15 17:00,200,1,0.1,394000,
246,42,6400,4900,4100,1,2018/07/08 07:00,2018/07/13 17:00,70,0,1,479000,
246,52,2000,8500,3000,0,2018/07/25 00:00,2018/07/30 11:00,180,0,1,1031000,
246,143,2500,2900,6800,1,2018/07/05 18:00,2018/07/11 06:00,60,0,1,258000,
247,9,5400,3000,500,1,2018/08/15 22:00,2018/08/20 05:00,110,0,1,512000,
247,64,9000,8400,1000,0,2018/07/14 07:00,2018/07/19 19:00,60,4,1,553000,
247,176,1050,1350,2000,1,2018/07/17 11:00,2018/07/22 08:00,40,0,1,68000,
247,179,7400,4500,8000,0,2018/08/15 14:00,2018/08/21 21:00,50,0,1,410000,
247,111,550,1475,975,0,2018/08/04 06:00,2018/08/10 23:00,120,2,0.25,140000,
247,143,4100,6100,3500,1,2018/07/17 23:00,2018/07/24 09:00,60,0,1,357000,
248,156,100,1300,8100,0,2018/07/16 19:00,2018/07/22 21:00,30,0,1,74000,
248,133,7600,1300,3500,1,2018/07/28 03:00,2018/08/01 12:00,60,0,1,349000,
248,166,8800,8500,5200,0,2018/08/08 21:00,2018/08/13 14:00,50,0,1,503000,
248,107,6500,5600,4300,0,2018/07/07 06:00,2018/07/13 09:00,40,5,1,289000,
248,76,9000,5000,3800,0,2018/07/13 02:00,2018/07/18 19:00,40,0,1,329000,
249,6,2800,2800,5200,0,2018/07/04 22:00,2018/07/09 07:00,140,0,1,575000,
249,32,3900,7400,9400,1,2018/07/27 13:00,2018/08/01 16:00,60,0,1,454000,
249,37,3000,5000,9900,1,2018/08/16 07:00,2018/08/21 17:00,70,0,1,440000,
249,54,4900,5700,1100,0,2018/07/27 07:00,2018/08/03 02:00,100,0,1,568000,
249,69,4600,200,4800,1,2018/07/27 17:00,2018/08/02 02:00,50,0,1,191000,
250,54,2200,900,4300,0,2018/08/03 11:00,2018/08/09 09:00,100,0,1,264000,
250,111,625,275,875,1,2018/08/15 17:00,2018/08/21 14:00,120,2,0.25,84000,
250,54,1200,3900,4500,1,2018/07/23 10:00,2018/07/28 18:00,100,0,1,351000,
251,163,2325,1025,100,0,2018/08/04 16:00,2018/08/11 02:00,25,0,1,46000,
251,127,4200,7000,1600,0,2018/07/04 15:00,2018/07/10 08:00,40,0,1,231000,
251,59,8000,3800,9000,0,2018/07/30 16:00,2018/08/05 15:00,40,0,1,339000,
252,89,400,4000,9100,1,2018/07/10 20:00,2018/07/15 17:00,20,0,1,81000,
252,57,950,1100,1175,0,2018/07/21 16:00,2018/07/28 08:00,60,0,1,79000,
252,79,7900,3800,6800,0,2018/07/28 04:00,2018/08/03 11:00,20,0,1,156000,
253,125,8000,8300,7700,0,2018/07/26 00:00,2018/07/31 19:00,30,0,1,297000,
253,47,2800,6700,10000,0,2018/07/13 13:00,2018/07/18 14:00,70,0,1,483000,
253,99,9000,4600,4000,0,2018/07/31 12:00,2018/08/07 03:00,40,2,0.25,328000,
253,145,8400,3900,3100,0,2018/07/31 19:00,2018/08/07 15:00,40,0,1,288000,
254,172,8300,8000,8800,0,2018/08/05 06:00,2018/08/10 04:00,50,0,1,514000,
254,74,8200,300,2300,0,2018/07/05 04:00,2018/07/11 03:00,40,0,1,216000,
254,67,6700,6300,8900,1,2018/07/21 00:00,2018/07/25 04:00,35,0,1,314000,
254,59,1100,1400,1400,0,2018/07/25 15:00,2018/07/30 18:00,40,0,1,64000,
255,69,7000,100,5900,1,2018/08/12 18:00,2018/08/17 15:00,50,0,1,280000,
255,167,4800,5700,700,1,2018/07/31 22:00,2018/08/06 23:00,40,0,1,215000,
255,135,650,950,750,0,2018/08/11 13:00,2018/08/16 18:00,40,0,1,38000,
256,47,7500,300,9600,0,2018/07/30 09:00,2018/08/05 19:00,70,0,1,473000,
256,130,7500,9200,5000,0,2018/07/13 17:00,2018/07/20 00:00,40,0,1,382000,
256,99,9000,9700,5700,0,2018/08/02 05:00,2018/08/06 12:00,40,2,0.25,445000,
257,3,3100,6600,8400,0,2018/08/02 22:00,2018/08/07 04:00,80,0,1,535000,
257,52,3800,2000,8000,0,2018/08/12 22:00,2018/08/19 02:00,180,0,1,888000,
257,55,1400,1675,200,0,2018/07/21 01:00,2018/07/26 13:00,60,4,1,95000,
258,146,9500,700,6300,1,2018/08/10 10:00,2018/08/16 13:00,60,0,1,431000,
258,47,6800,7100,500,0,2018/07/24 07:00,2018/07/28 20:00,70,0,1,500000,
258,54,2200,5500,600,1,2018/07/07 04:00,2018/07/13 21:00,100,0,1,382000,
258,159,9100,1100,4700,1,2018/08/13 21:00,2018/08/19 18:00,25,0,1,175000,
259,56,8200,5900,3800,0,2018/08/15 21:00,2018/08/22 04:00,400,2,0.25,3303000,
259,178,8100,7500,9300,0,2018/07/13 20:00,2018/07/18 07:00,40,5,1,417000,
259,38,5200,2200,2600,1,2018/07/15 10:00,2018/07/21 05:00,60,0,1,280000,
259,67,6900,700,2500,1,2018/07/31 23:00,2018/08/07 14:00,35,0,1,176000,
260,98,250,2300,1750,0,2018/07/09 18:00,2018/07/14 10:00,80,2,0.25,124000,
260,180,5700,6400,8600,1,2018/08/08 21:00,2018/08/14 07:00,40,0,1,324000,
260,177,9900,5500,7000,0,2018/07/08 11:00,2018/07/14 20:00,80,2,0.25,772000,
261,108,6300,200,3900,0,2018/08/08 08:00,2018/08/15 05:00,40,0,1,188000,
261,101,7000,4800,5800,1,2018/07/04 11:00,2018/07/09 04:00,120,2,0.25,884000,
261,63,1400,6400,8500,0,2018/07/18 22:00,2018/07/24 14:00,30,5,1,169000,
262,154,9700,7600,4200,0,2018/07/18 03:00,2018/07/23 18:00,30,0,1,294000,
262,107,5300,2300,6700,0,2018/07/25 00:00,2018/07/29 22:00,40,5,1,232000,
262,44,7200,500,2200,0,2018/08/07 13:00,2018/08/12 00:00,60,0,1,291000,
262,93,100,500,680,0,2018/07/13 06:00,2018/07/20 03:00,48,2,0.25,20000,
263,43,2300,8500,3700,0,2018/07/22 03:00,2018/07/27 21:00,80,0,1,463000,
263,159,1500,8800,9500,1,2018/08/15 15:00,2018/08/21 03:00,25,0,1,178000,
263,154,7500,8900,7700,0,2018/07/22 01:00,2018/07/27 06:00,30,0,1,296000,
264,25,9400,1100,1900,1,2018/08/09 00:00,2018/08/14 17:00,140,0,1,884000,
264,179,5800,9200,2200,1,2018/07/28 01:00,2018/08/02 02:00,50,0,1,393000,
264,48,7200,400,2800,0,2018/08/08 14:00,2018/08/13 14:00,100,0,1,515000,
264,63,8400,5300,2600,1,2018/07/31 06:00,2018/08/04 08:00,30,5,1,236000,
264,46,1900,2100,1300,0,2018/07/12 03:00,2018/07/18 23:00,40,0,1,95000,
264,178,2800,5900,200,0,2018/07/29 09:00,2018/08/05 07:00,40,5,1,172000,
265,29,3000,800,7100,1,2018/07/25 05:00,2018/07/31 12:00,100,0,1,380000,
265,25,5100,7200,1200,0,2018/08/05 06:00,2018/08/11 13:00,140,0,1,886000,
265,127,600,9900,3000,0,2018/07/13 21:00,2018/07/19 04:00,40,0,1,215000,
265,24,1200,1400,9300,0,2018/08/01 01:00,2018/08/07 05:00,120,0,1,421000,
265,31,5200,7300,3900,1,2018/07/07 22:00,2018/07/14 18:00,180,0,1,1293000,
266,174,9300,4500,1400,1,2018/07/17 04:00,2018/07/22 01:00,240,2,0.25,1865000,
266,38,5400,7700,2100,0,2018/08/05 00:00,2018/08/09 07:00,60,0,1,418000,
266,144,2700,5300,9300,1,2018/07/18 03:00,2018/07/23 14:00,50,0,1,296000,
266,60,925,2200,300,0,2018/07/09 16:00,2018/07/15 21:00,20,0,1,31000,
267,32,2900,1200,7200,1,2018/07/18 03:00,2018/07/23 00:00,60,0,1,234000,
267,26,7100,600,5200,0,2018/07/14 17:00,2018/07/21 11:00,280,0,1,1587000,
267,115,4000,7000,200,1,2018/07/28 00:00,2018/08/01 08:00,40,0,1,212000,
268,48,1800,2400,4400,0,2018/07/07 22:00,2018/07/13 22:00,100,0,1,308000,
268,88,7200,7300,6400,0,2018/07/14 08:00,2018/07/19 11:00,30,0,1,266000,
268,7,2100,700,5800,1,2018/08/15 00:00,2018/08/20 07:00,100,0,1,291000,
269,147,25,1600,1450,1,2018/07/15 00:00,2018/07/21 10:00,20,0,1,21000,
269,128,1575,1550,75,1,2018/07/25 09:00,2018/07/30 08:00,20,0,1,31000,
269,112,2250,1050,1300,1,2018/07/25 02:00,2018/07/31 21:00,240,2,0.25,487000,
269,150,3100,8400,6900,0,2018/07/20 04:00,2018/07/26 17:00,40,0,1,284000,
270,176,550,900,1725,0,2018/08/16 19:00,2018/08/21 16:00,40,0,1,44000,
270,72,3800,7000,100,1,2018/07/13 22:00,2018/07/19 06:00,45,0,1,237000,
270,2,500,5400,7900,0,2018/07/30 14:00,2018/08/06 01:00,160,0,1,712000,
271,102,3400,3000,3100,0,2018/08/09 12:00,2018/08/16 02:00,40,0,1,163000,
271,62,2200,5300,1700,1,2018/07/23 06:00,2018/07/27 23:00,30,0,1,119000,
271,120,8500,4100,2600,0,2018/07/26 04:00,2018/08/01 08:00,35,0,1,259000,
271,60,1175,1650,550,0,2018/07/17 12:00,2018/07/23 05:00,20,0,1,31000,
272,155,600,9800,4000,0,2018/07/24 22:00,2018/07/31 22:00,25,0,1,141000,
272,163,325,625,1400,0,2018/07/10 13:00,2018/07/15 08:00,25,0,1,19000,
272,159,7000,6300,400,0,2018/07/19 12:00,2018/07/24 21:00,25,0,1,169000,
273,78,5200,8600,8400,0,2018/07/11 18:00,2018/07/17 12:00,100,0,1,873000,
273,5,1300,9400,5600,0,2018/08/16 17:00,2018/08/23 14:00,140,0,1,845000,
273,90,5200,9000,1000,0,2018/07/16 09:00,2018/07/21 21:00,20,5,1,143000,
273,41,6300,2700,9900,0,2018/08/14 13:00,2018/08/19 02:00,40,0,1,292000,
274,159,5100,1500,6700,1,2018/08/17 20:00,2018/08/23 09:00,25,0,1,132000,
274,98,1400,2325,2200,1,2018/07/22 01:00,2018/07/26 15:00,80,2,0.25,191000,
274,69,1900,4400,7000,0,2018/07/30 01:00,2018/08/04 17:00,50,0,1,230000,
274,42,1600,9900,5400,0,2018/07/12 02:00,2018/07/18 01:00,70,0,1,455000,
275,126,6100,5500,4700,1,2018/07/11 22:00,2018/07/16 16:00,30,0,1,214000,
275,164,5000,2100,5100,0,2018/07/27 17:00,2018/08/02 08:00,100,2,0.25,507000,
275,24,3000,600,6600,1,2018/07/05 15:00,2018/07/12 15:00,120,0,1,429000,
275,108,9300,6400,1300,0,2018/07/13 22:00,2018/07/18 06:00,40,0,1,338000,
275,85,1500,2900,1200,0,2018/08/02 05:00,2018/08/07 01:00,30,0,1,72000,
276,39,3200,4400,2300,0,2018/07/15 13:00,2018/07/20 14:00,40,0,1,169000,
276,165,5800,9400,2800,1,2018/07/16 19:00,2018/07/23 10:00,50,0,1,402000,
276,159,2600,5000,6000,1,2018/08/17 10:00,2018/08/22 22:00,25,0,1,130000,
276,45,3100,2700,1200,0,2018/08/09 22:00,2018/08/14 22:00,60,0,1,192000,
277,165,9100,9700,7000,1,2018/08/17 19:00,2018/08/21 21:00,50,0,1,571000,
277,91,360,290,490,0,2018/07/08 19:00,2018/07/14 20:00,10,5,1,4000,
277,91,650,930,300,0,2018/07/30 01:00,2018/08/05 22:00,10,5,1,8000,
278,145,2700,5400,1200,0,2018/07/18 00:00,2018/07/22 14:00,40,0,1,168000,
278,164,900,8400,6800,1,2018/08/13 17:00,2018/08/19 14:00,100,2,0.25,577000,
278,111,1025,175,2150,0,2018/07/30 02:00,2018/08/05 19:00,120,2,0.25,144000,
279,102,500,1000,4000,1,2018/08/06 08:00,2018/08/10 09:00,40,0,1,65000,
279,85,100,1000,4200,0,2018/07/24 21:00,2018/07/31 00:00,30,0,1,44000,
279,123,1000,4400,2000,1,2018/07/20 21:00,2018/07/25 15:00,40,0,1,117000,
280,122,1100,6800,6100,1,2018/08/15 09:00,2018/08/20 04:00,40,0,1,201000,
280,168,6000,8300,6300,1,2018/08/17 04:00,2018/08/21 11:00,25,0,1,218000,
280,173,1200,1325,350,1,2018/08/14 18:00,2018/08/19 20:00,30,0,1,40000,
280,13,6800,9600,1900,1,2018/08/06 06:00,2018/08/13 01:00,60,3,1,509000,
280,53,9600,1300,5100,0,2018/07/18 03:00,2018/07/23 19:00,140,0,1,1033000,
281,74,5100,6100,4700,0,2018/07/27 05:00,2018/08/02 08:00,40,0,1,265000,
281,75,1700,6600,5700,0,2018/07/22 14:00,2018/07/26 23:00,50,0,1,254000,
281,103,8700,7900,8000,0,2018/07/26 03:00,2018/08/02 02:00,30,0,1,312000,
281,124,800,7300,6500,1,2018/07/31 10:00,2018/08/06 18:00,40,0,1,210000,
282,25,1100,2000,6000,1,2018/07/24 16:00,2018/07/29 01:00,140,0,1,408000,
282,32,5400,4800,2300,1,2018/08/12 11:00,2018/08/16 15:00,60,0,1,347000,
282,72,2900,1200,8800,1,2018/07/28 13:00,2018/08/03 02:00,45,0,1,193000,
283,160,7300,5100,3100,0,2018/07/04 22:00,2018/07/10 15:00,25,0,1,180000,
283,58,4500,10000,2800,1,2018/08/02 06:00,2018/08/06 14:00,120,2,0.25,940000,
283,111,1050,275,575,0,2018/08/06 02:00,2018/08/11 10:00,120,2,0.25,103000,
283,146,5100,5300,6900,1,2018/08/06 15:00,2018/08/11 08:00,60,0,1,419000,
284,70,2500,9400,6300,1,2018/07/27 10:00,2018/08/02 07:00,70,0,1,497000,
284,173,1525,225,1400,0,2018/08/06 09:00,2018/08/10 20:00,30,0,1,40000,
284,25,5900,5200,7400,0,2018/08/16 05:00,2018/08/21 00:00,140,0,1,1025000,
284,94,980,60,610,0,2018/07/28 09:00,2018/08/02 00:00,100,1,0.1,76000,
285,12,3800,800,2900,0,2018/08/17 00:00,2018/08/23 04:00,200,2,0.25,652000,
285,144,8700,200,9300,1,2018/08/14 09:00,2018/08/19 01:00,50,0,1,361000,
285,62,600,3800,6200,1,2018/07/18 15:00,2018/07/23 01:00,30,0,1,101000,
285,158,6500,1600,2900,0,2018/08/12 10:00,2018/08/16 16:00,25,0,1,126000,
286,78,9100,2600,8500,0,2018/07/17 22:00,2018/07/22 03:00,100,0,1,841000,
286,7,7500,6900,100,1,2018/08/11 12:00,2018/08/16 17:00,100,0,1,734000,
286,99,7100,8800,4500,0,2018/07/28 09:00,2018/08/02 20:00,40,2,0.25,361000,
286,140,1175,200,450,1,2018/08/05 11:00,2018/08/12 00:00,40,5,1,35000,
286,20,7900,9500,6700,0,2018/07/26 05:00,2018/08/01 15:00,150,4,1,1563000,
287,140,1350,1650,675,0,2018/07/10 13:00,2018/07/16 05:00,40,5,1,65000,
287,133,5400,2800,300,0,2018/07/19 21:00,2018/07/24 09:00,60,0,1,274000,
287,72,7500,500,100,1,2018/08/01 21:00,2018/08/06 21:00,45,0,1,209000,
287,94,330,970,280,1,2018/08/01 10:00,2018/08/06 03:00,100,1,0.1,68000,
288,50,4900,2100,9100,0,2018/08/09 11:00,2018/08/14 18:00,40,0,1,234000,
288,99,8900,6400,1600,1,2018/08/04 08:00,2018/08/09 12:00,40,2,0.25,340000,
288,15,2300,4300,8500,1,2018/07/04 13:00,2018/07/10 20:00,40,3,1,209000,
288,158,600,3300,3600,1,2018/07/19 00:00,2018/07/25 00:00,25,0,1,67000,
289,36,7400,4300,2700,0,2018/07/16 14:00,2018/07/21 12:00,50,0,1,350000,
289,170,2125,1225,725,0,2018/07/07 06:00,2018/07/13 17:00,20,0,1,39000,
289,167,9800,2400,2800,1,2018/07/12 20:00,2018/07/18 00:00,40,0,1,293000,
290,18,2800,2700,7900,0,2018/08/04 23:00,2018/08/10 15:00,35,0,1,162000,
290,164,7400,1600,8000,1,2018/07/22 04:00,2018/07/28 14:00,100,2,0.25,691000,
290,71,5900,6400,6600,0,2018/07/25 06:00,2018/07/29 16:00,40,0,1,312000,
291,132,6300,6300,5700,1,2018/08/17 14:00,2018/08/24 07:00,40,0,1,317000,
291,156,1900,300,4700,0,2018/07/15 11:00,2018/07/22 02:00,30,0,1,71000,
291,104,1100,7900,3900,0,2018/07/04 13:00,2018/07/10 10:00,10,0,1,49000,
292,82,6000,9800,5000,1,2018/08/10 22:00,2018/08/15 14:00,100,0,1,913000,
292,139,6900,6600,1500,0,2018/07/20 04:00,2018/07/25 00:00,4,0,1,28000,
292,60,1425,2450,1225,1,2018/08/14 22:00,2018/08/21 11:00,20,0,1,44000,
292,56,7200,9200,2800,0,2018/07/04 04:00,2018/07/08 08:00,400,2,0.25,3495000,
293,161,6600,4700,8000,0,2018/08/08 06:00,2018/08/15 00:00,30,5,1,234000,
293,147,225,1875,2325,0,2018/07/08 13:00,2018/07/14 20:00,20,0,1,29000,
293,116,9800,7900,7100,1,2018/07/05 17:00,2018/07/10 03:00,40,0,1,440000,
293,110,300,1375,2425,0,2018/07/31 20:00,2018/08/06 22:00,50,0,1,67000,
294,179,9900,3500,3900,1,2018/07/10 18:00,2018/07/17 06:00,50,0,1,401000,
294,112,1650,1050,800,1,2018/07/17 09:00,2018/07/22 04:00,240,2,0.25,393000,
294,80,9200,900,2300,0,2018/08/04 05:00,2018/08/09 01:00,40,0,1,257000,
294,33,8100,3400,1300,1,2018/08/10 12:00,2018/08/17 04:00,100,0,1,665000,
295,84,8300,3800,7100,1,2018/07/18 21:00,2018/07/22 23:00,30,0,1,246000,
295,49,9800,6300,8000,0,2018/08/05 08:00,2018/08/10 13:00,60,0,1,635000,
295,171,3600,7700,5000,1,2018/07/27 00:00,2018/08/02 22:00,240,2,0.25,1578000,
295,92,1875,2025,2050,1,2018/07/14 19:00,2018/07/20 07:00,200,1,0.1,489000,
296,11,925,1600,800,0,2018/07/09 23:00,2018/07/14 12:00,320,2,0.25,454000,
296,164,7200,8100,9800,0,2018/08/02 20:00,2018/08/07 04:00,100,2,0.25,1026000,
296,73,4600,7900,7700,1,2018/07/09 03:00,2018/07/14 08:00,40,0,1,317000,
296,168,9700,6900,1700,1,2018/07/11 05:00,2018/07/17 23:00,25,0,1,226000,
297,58,1200,5100,8400,1,2018/07/17 20:00,2018/07/23 12:00,120,2,0.25,575000,
297,141,500,2100,1650,1,2018/08/03 22:00,2018/08/08 23:00,200,2,0.25,312000,
297,4,9200,3900,8000,0,2018/07/22 11:00,2018/07/27 09:00,190,0,1,1663000,
297,17,5200,8000,5300,0,2018/08/01 17:00,2018/08/08 08:00,240,2,0.25,1827000,
298,69,4500,4400,6700,1,2018/07/23 10:00,2018/07/27 11:00,50,0,1,303000,
298,78,6000,7900,9600,0,2018/08/07 18:00,2018/08/13 14:00,100,0,1,919000,
298,143,9100,100,900,1,2018/07/25 13:00,2018/07/30 01:00,60,0,1,337000,
298,49,6300,1200,5300,1,2018/08/13 09:00,2018/08/19 01:00,60,0,1,328000,
299,27,100,9700,5000,0,2018/08/17 15:00,2018/08/23 14:00,80,0,1,429000,
299,18,200,9400,4900,0,2018/08/03 05:00,2018/08/08 17:00,35,0,1,192000,
299,24,1700,300,800,0,2018/08/03 22:00,2018/08/09 14:00,120,0,1,158000,
299,62,100,3300,2100,0,2018/08/07 01:00,2018/08/11 15:00,30,0,1,60000,
299,142,8200,1900,2500,1,2018/08/02 14:00,2018/08/07 11:00,160,2,0.25,1015000,
300,6,2700,5800,2200,0,2018/08/07 06:00,2018/08/13 04:00,140,0,1,637000,
300,28,3300,4500,1100,1,2018/07/29 10:00,2018/08/03 21:00,120,0,1,493000,
300,16,2200,1850,325,0,2018/08/12 17:00,2018/08/17 20:00,30,0,1,63000,
301,6,6400,4400,3300,1,2018/07/12 06:00,2018/07/18 00:00,140,0,1,896000,
301,83,7200,1500,2300,1,2018/08/14 11:00,2018/08/20 22:00,100,0,1,534000,
301,149,700,7100,7200,0,2018/07/29 22:00,2018/08/04 14:00,50,0,1,255000,
302,16,2375,1625,1375,0,2018/07/28 16:00,2018/08/02 19:00,30,0,1,74000,
302,20,2900,4800,2900,0,2018/07/24 08:00,2018/07/29 01:00,150,4,1,680000,
302,30,4000,3300,9100,1,2018/08/10 01:00,2018/08/16 02:00,120,0,1,724000,
303,145,7500,900,2000,0,2018/07/17 23:00,2018/07/23 12:00,40,0,1,206000,
303,140,1600,1650,900,0,2018/08/12 09:00,2018/08/17 22:00,40,5,1,74000,
303,95,200,540,890,1,2018/07/29 06:00,2018/08/05 01:00,100,1,0.1,55000,
303,124,7600,8800,3800,1,2018/07/05 18:00,2018/07/11 04:00,40,0,1,369000,
304,80,1700,9700,6600,0,2018/07/25 01:00,2018/07/31 17:00,40,0,1,276000,
304,9,7500,1200,2300,1,2018/08/06 06:00,2018/08/12 11:00,110,0,1,599000,
304,6,1000,900,1500,0,2018/07/28 07:00,2018/08/02 10:00,140,0,1,185000,
304,4,9600,9700,3600,1,2018/08/17 03:00,2018/08/22 02:00,190,0,1,2014000,
304,27,5500,300,5400,0,2018/07/27 23:00,2018/08/02 08:00,80,0,1,362000,
305,16,1600,1400,1225,0,2018/07/27 08:00,2018/08/02 23:00,30,0,1,54000,
305,136,3700,4000,4900,0,2018/07/19 06:00,2018/07/25 11:00,240,2,0.25,1224000,
305,172,8900,10000,2100,1,2018/08/05 11:00,2018/08/10 21:00,50,0,1,509000,
305,77,1000,700,6200,1,2018/07/09 05:00,2018/07/14 19:00,40,0,1,92000,
305,166,3600,4800,1900,0,2018/08/03 00:00,2018/08/09 03:00,50,0,1,236000,
306,177,1300,1600,5100,1,2018/07/11 16:00,2018/07/17 23:00,80,2,0.25,207000,
306,126,4600,500,1700,1,2018/07/16 13:00,2018/07/21 09:00,30,0,1,99000,
306,35,2300,1900,600,0,2018/07/08 15:00,2018/07/15 06:00,60,0,1,140000,
306,107,2500,3700,1900,1,2018/07/26 13:00,2018/07/31 20:00,40,5,1,139000,
307,114,3600,4600,9600,0,2018/07/21 20:00,2018/07/27 01:00,50,5,1,314000,
307,136,3600,7000,600,0,2018/07/10 04:00,2018/07/16 18:00,240,2,0.25,1301000,
307,120,9700,1100,6100,0,2018/08/09 16:00,2018/08/15 03:00,35,0,1,268000,
307,129,9000,100,10000,0,2018/08/03 22:00,2018/08/08 14:00,160,2,0.25,1231000,
308,115,8800,6600,7200,1,2018/08/03 07:00,2018/08/08 04:00,40,0,1,380000,
308,4,1900,5500,1300,1,2018/07/24 03:00,2018/07/29 23:00,190,0,1,711000,
308,71,1900,7500,6500,1,2018/08/17 20:00,2018/08/22 09:00,40,0,1,241000,
309,122,3800,5100,9400,0,2018/08/02 13:00,2018/08/07 19:00,40,0,1,261000,
309,47,3500,8000,2500,1,2018/07/22 10:00,2018/07/26 11:00,70,0,1,436000,
309,48,300,5300,8800,0,2018/07/27 12:00,2018/08/01 20:00,100,0,1,449000,
310,1,9300,2900,4200,1,2018/07/07 11:00,2018/07/11 17:00,120,0,1,902000,
310,25,6800,900,7500,0,2018/07/12 06:00,2018/07/18 13:00,140,0,1,875000,
310,71,2900,2100,4600,0,2018/07/21 07:00,2018/07/27 09:00,40,0,1,144000,
310,1,1000,8200,1300,0,2018/08/13 14:00,2018/08/19 14:00,120,0,1,548000,
310,109,3000,6700,9700,1,2018/07/10 00:00,2018/07/16 20:00,40,0,1,277000,
311,107,8100,1000,5900,1,2018/08/02 17:00,2018/08/07 13:00,40,5,1,264000,
311,39,1200,6600,400,1,2018/07/15 14:00,2018/07/20 04:00,40,0,1,146000,
311,108,6900,7200,8000,1,2018/07/14 03:00,2018/07/20 21:00,40,0,1,368000,
311,142,3500,4900,6900,0,2018/07/08 23:00,2018/07/15 00:00,160,2,0.25,941000,
311,77,500,5600,5900,0,2018/07/20 23:00,2018/07/25 00:00,40,0,1,164000,
311,69,5200,9300,600,0,2018/07/07 16:00,2018/07/12 18:00,50,0,1,354000,
311,7,5200,8800,9500,0,2018/08/06 04:00,2018/08/11 23:00,100,0,1,910000,
312,112,2350,1925,250,0,2018/07/13 15:00,2018/07/17 16:00,240,2,0.25,554000,
312,154,4800,3900,5500,1,2018/07/14 00:00,2018/07/18 07:00,30,0,1,175000,
